Volatility 3 Framework 2.27.0

Offset	Order	PID	Start	State	Type	Name	Display	Binary	Binary (Registry)	Dll
0x1a892c30940	67	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	BTHMODEM	Bluetooth Modem Communications Driver	N/A	\SystemRoot\System32\drivers\bthmodem.sys	-
0x1a892c30350	66	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	BthMini	Bluetooth Radio Driver	N/A	\SystemRoot\System32\drivers\BTHMINI.sys	-
0x1a892c300f0	65	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	BthLEEnum	Bluetooth Low Energy Driver	\Driver\BthLEEnum	\SystemRoot\System32\drivers\Microsoft.Bluetooth.Legacy.LEEnumerator.sys	-
0x1a892c2ffc0	64	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	BthHFEnum	Microsoft Bluetooth Hands-Free Profile driver	\Driver\BthHFEnum	\SystemRoot\System32\drivers\bthhfenum.sys	-
0x1a892c30ba0	63	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	BthHFAud	Microsoft Bluetooth Hands-Free Audio driver	\Driver\BthHFAud	\SystemRoot\System32\drivers\BthHfAud.sys	-
0x1a892c30480	62	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	BthEnum	Bluetooth Enumerator Service	\Driver\BthEnum	\SystemRoot\System32\drivers\BthEnum.sys	-
0x1a892c30a70	61	1320	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	BthAvctpSvc	AVCTP service	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\system32\svchost.exe -k LocalService -p	%SystemRoot%\System32\BthAvctpSvc.dll
0x1a892c33790	60	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	BthA2dp	Microsoft Bluetooth A2dp driver	\Driver\BthA2dp	\SystemRoot\System32\drivers\BthA2dp.sys	-
0x1a892c30220	59	1280	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	BTAGService	Bluetooth Audio Gateway Service	-	%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted	%SystemRoot%\System32\BTAGService.dll
0x1a892c335c0	58	740	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	BrokerInfrastructure	Background Tasks Infrastructure Service	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\System32\psmsrv.dll
0x1a892c33220	57	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	bowser	Browser	\FileSystem\bowser	system32\DRIVERS\bowser.sys	-
0x1a892c2f050	56	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	BluetoothUserService	Bluetooth User Support Service	N/A	%SystemRoot%\system32\svchost.exe -k BthAppGroup -p	%SystemRoot%\System32\Microsoft.Bluetooth.UserService.dll
0x1a892c333f0	55	29484	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	BITS	Background Intelligent Transfer Service	C:\WINDOWS\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\qmgr.dll
0x1a892c33050	54	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	bindflt	Windows Bind Filter Driver	\FileSystem\bindflt	\SystemRoot\system32\drivers\bindflt.sys	-
0x1a892c2f3e0	53	3988	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	BFE	Base Filtering Engine	C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p	%systemroot%\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p	%SystemRoot%\System32\bfe.dll
0x1a892c33960	52	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	Beep	Beep	\Driver\Beep	-	-
0x1a892c2f9d0	51	1712	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	BDESVC	BitLocker Drive Encryption Service	C:\WINDOWS\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\bdesvc.dll
0x1a892c33d00	50	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	bcmfn2	bcmfn2 Service	N/A	\SystemRoot\System32\drivers\bcmfn2.sys	-
0x1a892c2fe90	49	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	BcastDVRUserService	GameDVR and Broadcast User Service	N/A	%SystemRoot%\system32\svchost.exe -k BcastDVRUserService	%SystemRoot%\System32\BcastDVRUserService.dll
0x1a892c1f0b0	48	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	BasicRender	BasicRender	\Driver\BasicRender	\SystemRoot\System32\DriverStore\FileRepository\basicrender.inf_amd64_49a8589f00d970d9\BasicRender.sys	-
0x1a892c2fc30	47	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	BasicDisplay	BasicDisplay	\Driver\BasicDisplay	\SystemRoot\System32\DriverStore\FileRepository\basicdisplay.inf_amd64_62ba5773ba05edee\BasicDisplay.sys	-
0x1a892c30810	46	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	bam	Background Activity Moderator Driver	\Driver\bam	system32\drivers\bam.sys	-
0x1a892c2fd60	45	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	b06bdrv	QLogic Network Adapter VBD	N/A	System32\drivers\bxvbda.sys	-
0x1a892c2f2b0	44	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AxInstSV	ActiveX Installer (AxInstSV)	N/A	%SystemRoot%\system32\svchost.exe -k AxInstSVGroup	%SystemRoot%\System32\AxInstSV.dll
0x1a892c1eed0	43	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	autotimesvc	Cellular Time	N/A	%SystemRoot%\system32\svchost.exe -k autoTimeSvc	%SystemRoot%\System32\autotimesvc.dll
0x1a892c1ecf0	42	3312	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	Audiosrv	Windows Audio	C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\Audiosrv.dll
0x1a892c1eb10	41	2956	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	AudioEndpointBuilder	Windows Audio Endpoint Builder	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\AudioEndpointBuilder.dll
0x1a892c1e7a0	40	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	atapi	IDE Channel	N/A	System32\drivers\atapi.sys	-
0x1a892c2f510	39	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	AsyncMac	RAS Asynchronous Media Driver	N/A	\SystemRoot\System32\drivers\asyncmac.sys	-
0x1a892c1d050	38	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AssignedAccessManagerSvc	AssignedAccessManager Service	N/A	%SystemRoot%\system32\svchost.exe -k AssignedAccessManagerSvc	%SystemRoot%\System32\assignedaccessmanagersvc.dll
0x1a892c1e530	37	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	arcsas	Adaptec SAS/SATA-II RAID Storport's Miniport Driver	N/A	System32\drivers\arcsas.sys	-
0x1a892c1de90	36	19112	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	AppXSvc	AppX Deployment Service (AppXSVC)	C:\WINDOWS\system32\svchost.exe -k wsappx -p	%systemroot%\system32\svchost.exe -k wsappx -p	-
0x1a892c1e350	35	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	AppvVfs	AppvVfs	N/A	\SystemRoot\system32\drivers\AppvVfs.sys	-
0x1a892c1dc30	34	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	AppvVemgr	AppvVemgr	N/A	\SystemRoot\system32\drivers\AppvVemgr.sys	-
0x1a892c1db00	33	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_FILE_SYSTEM_DRIVER	AppvStrm	AppvStrm	N/A	\SystemRoot\system32\drivers\AppvStrm.sys	-
0x1a892c1d9d0	32	N/A	SERVICE_DISABLED	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	AppVClient	Microsoft App-V Client	N/A	%systemroot%\system32\AppVClient.exe	-
0x1a892c1e050	31	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	AppReadiness	App Readiness	N/A	%SystemRoot%\System32\svchost.exe -k AppReadiness -p	-
0x1a892c11d60	30	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AppMgmt	Application Management	N/A	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\appmgmts.dll
0x1a892c11b80	29	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	applockerfltr	Smartlocker Filter Driver	N/A	system32\drivers\applockerfltr.sys	-
0x1a892c1d180	28	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	AppleUSBVHCI	Apple USB Virtual Host Controller	N/A	\SystemRoot\System32\drivers\AppleUSBVHCI.sys	-
0x1a892c1d770	27	8384	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	Appinfo	Application Information	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\appinfo.dll
0x1a892c118b0	26	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AppIDSvc	Application Identity	N/A	%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\appidsvc.dll
0x1a892c11560	25	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	AppID	AppID Driver	N/A	system32\drivers\appid.sys	-
0x1a892c1d2b0	24	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	amdxata	amdxata	N/A	System32\drivers\amdxata.sys	-
0x1a892c1d8a0	23	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	amdsbs	amdsbs	N/A	System32\drivers\amdsbs.sys	-
0x1a892c1d640	22	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	amdsata	amdsata	N/A	System32\drivers\amdsata.sys	-
0x1a892c1dd60	21	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	AmdPPM	AMD Processor Driver	N/A	\SystemRoot\System32\drivers\amdppm.sys	-
0x1a892c1d510	20	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	AmdK8	AMD K8 Processor Driver	N/A	\SystemRoot\System32\drivers\amdk8.sys	-
0x1a892c1d3e0	19	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	amdi2c	AMD I2C Controller Service	N/A	\SystemRoot\System32\drivers\amdi2c.sys	-
0x1a892c11420	18	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	amdgpio2	AMD GPIO Client Driver	N/A	\SystemRoot\System32\drivers\amdgpio2.sys	-
0x1a892c112e0	17	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	ALG	Application Layer Gateway Service	N/A	%SystemRoot%\System32\alg.exe	-
0x1a892c11100	16	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AJRouter	AllJoyn Router Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\AJRouter.dll
0x1a892c10de0	15	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	ahcache	Application Compatibility Cache	\Driver\ahcache	system32\DRIVERS\ahcache.sys	-
0x1a892c10bd0	14	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	afunix	afunix	\Driver\afunix	\SystemRoot\system32\drivers\afunix.sys	-
0x1a892c0ec10	13	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	AFD	Ancillary Function Driver for Winsock	\Driver\AFD	\SystemRoot\system32\drivers\afd.sys	-
0x1a892c10990	12	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ADP80XX	ADP80XX	N/A	System32\drivers\ADP80XX.SYS	-
0x1a892c104b0	11	4472	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	AdobeARMservice	Adobe Acrobat Update Service	"C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe"	"C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe"	-
0x1a892c106f0	10	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Acx01000	Acx01000	N/A	system32\drivers\Acx01000.sys	-
0x1a892c10270	9	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	acpitime	ACPI Wake Alarm Driver	N/A	\SystemRoot\System32\drivers\acpitime.sys	-
0x1a892c10030	8	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	AcpiPmi	ACPI Power Meter Driver	N/A	\SystemRoot\System32\drivers\acpipmi.sys	-
0x1a892c0fdf0	7	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	acpipagr	ACPI Processor Aggregator Driver	\Driver\acpipagr	\SystemRoot\System32\drivers\acpipagr.sys	-
0x1a892c0fbb0	6	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	acpiex	Microsoft ACPIEx Driver	\Driver\acpiex	System32\Drivers\acpiex.sys	-
0x1a892c0f970	5	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	AcpiDev	ACPI Devices driver	N/A	\SystemRoot\System32\drivers\AcpiDev.sys	-
0x1a892c0f730	4	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	ACPI	Microsoft ACPI Driver	\Driver\ACPI	System32\drivers\ACPI.sys	-
0x1a892c0f4f0	3	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	AarSvc	Agent Activation Runtime	N/A	%SystemRoot%\system32\svchost.exe -k AarSvcGroup -p	%SystemRoot%\System32\AarSvc.dll
0x1a892c0f310	2	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	3ware	3ware	N/A	System32\drivers\3ware.sys	-
0x1a892c0ee90	1	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	1394ohci	1394 OHCI Compliant Host Controller	N/A	\SystemRoot\System32\drivers\1394ohci.sys	-
0x1a892c3cb70	111	740	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	DcomLaunch	DCOM Server Process Launcher	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\rpcss.dll
0x1a892c3cb80	106	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	dam	Desktop Activity Moderator Driver	\Driver\dam	system32\drivers\dam.sys	-
0x1a892c385b0	105	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	CSI2HostControllerDriver	Intel(R) CSI2 Host Controller services	\Driver\CSI2HostControllerDriver	\SystemRoot\System32\drivers\CSI2HostControllerDriver.sys	-
0x1a892c37c30	104	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	CscService	Offline Files	N/A	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\cscsvc.dll
0x1a892c34050	103	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	CSC	Offline Files Driver	\Driver\CSC	system32\drivers\csc.sys	-
0x1a892c68040	417	1040	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	RpcSs	Remote Procedure Call (RPC)	C:\WINDOWS\system32\svchost.exe -k RPCSS -p	%SystemRoot%\system32\svchost.exe -k rpcss -p	%SystemRoot%\system32\rpcss.dll
0x1a892c68050	416	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	RpcLocator	Remote Procedure Call (RPC) Locator	N/A	%SystemRoot%\system32\locator.exe	-
0x1a892c68ed0	415	1040	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	RpcEptMapper	RPC Endpoint Mapper	C:\WINDOWS\system32\svchost.exe -k RPCSS -p	%SystemRoot%\system32\svchost.exe -k RPCSS -p	%SystemRoot%\System32\RpcEpMap.dll
0x1a892c4f090	264	1100	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	LSM	Local Session Manager	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\System32\lsm.dll
0x1a892c4f0a0	263	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	LSI_SSS	LSI_SSS	N/A	System32\drivers\lsi_sss.sys	-
0x1a892c51c30	262	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	LSI_SAS3i	LSI_SAS3i	N/A	System32\drivers\lsi_sas3i.sys	-
0x1a892c52e00	261	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	LSI_SAS2i	LSI_SAS2i	N/A	System32\drivers\lsi_sas2i.sys	-
0x1a892c4de00	260	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	LSI_SAS	LSI_SAS	N/A	System32\drivers\lsi_sas.sys	-
0x1a892c6fc20	502	740	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SystemEventsBroker	System Events Broker	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\System32\SystemEventsBrokerServer.dll
0x1a892c6fc30	501	2424	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	SysMain	SysMain	C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%systemroot%\system32\sysmain.dll
0x1a892c6d450	500	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Synth3dVsc	Synth3dVsc	N/A	\SystemRoot\System32\drivers\Synth3dVsc.sys	-
0x1a892c768b0	499	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	swprv	Microsoft Software Shadow Copy Provider	N/A	%SystemRoot%\System32\svchost.exe -k swprv	%Systemroot%\System32\swprv.dll
0x1a892c6d280	498	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	swenum	Software Bus Driver	\Driver\swenum	\SystemRoot\System32\DriverStore\FileRepository\swenum.inf_amd64_16a14542b63c02af\swenum.sys	-
0x1a892c775c0	497	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	svsvc	Spot Verifier	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\svsvc.dll
0x1a892c6d0b0	496	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	SurfaceTypeCover	Surface Type Cover Filter Device Service	N/A	\SystemRoot\System32\drivers\SurfaceTypeCover.sys	-
0x1a892c77950	495	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	SurfaceTouchServicingML	Surface Touch Servicing ML	\Driver\SurfaceTouchServicingML	\SystemRoot\System32\drivers\SurfaceTouchServicingML.sys	-
0x1a892c76650	494	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	SurfaceStorageFwUpdate	Surface Storage Firmware Update Service	\Driver\SurfaceStorageFwUpdate	\SystemRoot\System32\drivers\SurfaceStorageFwUpdate.sys	-
0x1a892c76520	493	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	SurfaceSoftwareServicing	Surface Software Servicing	N/A	\SystemRoot\System32\drivers\SurfaceSoftwareServicingDriver.sys	-
0x1a892c76780	492	18600	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	SurfaceService	Surface Integration Service	C:\WINDOWS\system32\SurfaceService.exe	%SystemRoot%\system32\SurfaceService.exe	-
0x1a892c6c060	491	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	SurfacePro4TypeCoverIntegration	Surface Pro 4 Type Cover Integration Service	\Driver\SurfacePro4TypeCoverIntegration	\SystemRoot\System32\drivers\SurfacePro4TypeCoverIntegration.sys	-
0x1a892c77ce0	490	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	SurfacePenDriver	SurfacePenDriver Service	\Driver\SurfacePenDriver	\SystemRoot\System32\drivers\SurfacePenDriver.sys	-
0x1a892c76d70	489	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	SurfaceIntegrationDriver	Surface Integration Driver	\Driver\SurfaceIntegrationDriver	\SystemRoot\System32\drivers\SurfaceIntegrationDriver.sys	-
0x1a892c77230	488	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	SurfaceDisplayCalibration	Surface Display Calibration Service	\Driver\SurfaceDisplayCalibration	\SystemRoot\System32\drivers\SurfaceDisplayCalibration.sys	-
0x1a892c776f0	487	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	SurfaceDigitizerIntegration	Surface Digitizer Integration Service	\Driver\SurfaceDigitizerIntegration	\SystemRoot\System32\drivers\SurfaceDigitizerIntegration.sys	-
0x1a892c769e0	486	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	SurfaceCoSAR	Surface CoSAR Driver Service	\Driver\SurfaceCoSAR	\SystemRoot\System32\drivers\SurfaceCoSAR.sys	-
0x1a892c77360	485	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	SurfaceButton	Surface Button Service	\Driver\SurfaceButton	\SystemRoot\System32\drivers\SurfaceButton.sys	-
0x1a892c76fd0	484	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	SurfaceAccessoryDevice	Surface Accessory Device Service	\Driver\SurfaceAccessoryDevice	\SystemRoot\System32\drivers\SurfaceAccessoryDevice.sys	-
0x1a892c763f0	483	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	supportdriver	Intel(R) Imaging Signal Processor 2500	\Driver\supportdriver	\SystemRoot\System32\drivers\iaisp64.sys	-
0x1a892c762c0	482	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	storvsc	storvsc	N/A	System32\drivers\storvsc.sys	-
0x1a892c76b10	481	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	storufs	Microsoft Universal Flash Storage (UFS) Driver	N/A	System32\drivers\storufs.sys	-
0x1a892c77a80	480	7080	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS	StorSvc	Storage Service	C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\storsvc.dll
0x1a892c6f890	479	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	storqosflt	Storage QoS Filter Driver	\FileSystem\storqosflt	system32\drivers\storqosflt.sys	-
0x1a892c77bb0	478	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	stornvme	Microsoft Standard NVM Express Driver	\Driver\stornvme	System32\drivers\stornvme.sys	-
0x1a892c781a0	477	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	storflt	Microsoft Hyper-V Storage Accelerator	N/A	System32\drivers\vmstorfl.sys	-
0x1a892c76ea0	476	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	storahci	Microsoft Standard SATA AHCI Driver	N/A	System32\drivers\storahci.sys	-
0x1a892c65bc0	475	4760	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	stisvc	Windows Image Acquisition (WIA)	C:\WINDOWS\system32\svchost.exe -k imgsvc	%SystemRoot%\system32\svchost.exe -k imgsvc	%SystemRoot%\System32\wiaservc.dll
0x1a892c6cee0	474	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	stexstor	stexstor	N/A	System32\drivers\stexstor.sys	-
